,created_at,id,id_str,sentiment,School_reopening,2020Election,News_State_Economy,Policies_Mask_Safty,General_Critics,dominant_topic
8043,2020-08-09 16:50:31+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.8,0.05,3
8044,2020-08-09 16:50:28+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.43,0.42,0.05,2
8045,2020-08-09 16:50:25+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.62,0.29,0.03,2
8046,2020-08-09 16:50:20+00:00,1.29E+18,1.29E+18,0,0.04,0.84,0.04,0.04,0.04,1
8047,2020-08-09 16:50:20+00:00,1.29E+18,1.29E+18,1,0.42,0.04,0.04,0.04,0.45,4
8048,2020-08-09 16:50:18+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.69,0.03,0.21,2
8049,2020-08-09 16:50:09+00:00,1.29E+18,1.29E+18,0,0.04,0.64,0.04,0.24,0.04,1
8050,2020-08-09 16:49:53+00:00,1.29E+18,1.29E+18,0,0.3,0.03,0.62,0.03,0.03,2
8051,2020-08-09 16:49:46+00:00,1.29E+18,1.29E+18,1,0.28,0.62,0.03,0.03,0.03,1
8052,2020-08-09 16:49:42+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.9,0.03,0.03,2
8053,2020-08-09 16:49:23+00:00,1.29E+18,1.29E+18,-1,0.25,0.66,0.03,0.03,0.03,1
8054,2020-08-09 16:49:17+00:00,1.29E+18,1.29E+18,0,0.02,0.02,0.02,0.93,0.02,3
8055,2020-08-09 16:49:15+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
8056,2020-08-09 16:49:08+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.92,0.02,0.02,2
8057,2020-08-09 16:48:57+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
8058,2020-08-09 16:48:55+00:00,1.29E+18,1.29E+18,1,0.01,0.01,0.18,0.46,0.34,3
8059,2020-08-09 16:48:48+00:00,1.29E+18,1.29E+18,0,0.2,0.73,0.03,0.03,0.03,1
8060,2020-08-09 16:48:46+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
8061,2020-08-09 16:48:28+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
8062,2020-08-09 16:48:28+00:00,1.29E+18,1.29E+18,-1,0.18,0.73,0.03,0.03,0.03,1
8063,2020-08-09 16:48:24+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
8064,2020-08-09 16:48:16+00:00,1.29E+18,1.29E+18,-1,0.41,0.02,0.28,0.02,0.28,0
8065,2020-08-09 16:48:14+00:00,1.29E+18,1.29E+18,1,0.47,0.02,0.19,0.3,0.02,0
8066,2020-08-09 16:48:09+00:00,1.29E+18,1.29E+18,1,0.02,0.18,0.34,0.44,0.02,3
8067,2020-08-09 16:48:06+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.84,0.04,3
8068,2020-08-09 16:48:04+00:00,1.29E+18,1.29E+18,0,0.8,0.05,0.05,0.05,0.05,0
8069,2020-08-09 16:48:01+00:00,1.29E+18,1.29E+18,1,0.03,0.66,0.26,0.03,0.03,1
8070,2020-08-09 16:47:55+00:00,1.29E+18,1.29E+18,-1,0.03,0.28,0.03,0.62,0.03,3
8071,2020-08-09 16:47:47+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.65,0.26,3
8072,2020-08-09 16:47:46+00:00,1.29E+18,1.29E+18,0,0.04,0.27,0.61,0.04,0.04,2
8073,2020-08-09 16:47:37+00:00,1.29E+18,1.29E+18,0,0.03,0.68,0.24,0.03,0.03,1
8074,2020-08-09 16:47:37+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.92,0.02,0.02,2
8075,2020-08-09 16:47:27+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.07,0.73,4
8076,2020-08-09 16:47:16+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.59,0.1,3
8077,2020-08-09 16:47:14+00:00,1.29E+18,1.29E+18,-1,0.03,0.72,0.03,0.03,0.19,1
8078,2020-08-09 16:47:12+00:00,1.29E+18,1.29E+18,-1,0.01,0.55,0.01,0.41,0.01,1
8079,2020-08-09 16:46:59+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.59,0.1,3
8080,2020-08-09 16:46:55+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.05,0.79,4
8081,2020-08-09 16:46:49+00:00,1.29E+18,1.29E+18,-1,0.1,0.6,0.1,0.1,0.1,1
8082,2020-08-09 16:46:23+00:00,1.29E+18,1.29E+18,1,0.07,0.73,0.07,0.07,0.07,1
8083,2020-08-09 16:45:54+00:00,1.29E+18,1.29E+18,-1,0.33,0.61,0.02,0.02,0.02,1
8084,2020-08-09 16:45:53+00:00,1.29E+18,1.29E+18,-1,0.65,0.03,0.03,0.03,0.24,0
8085,2020-08-09 16:45:48+00:00,1.29E+18,1.29E+18,-1,0.52,0.02,0.02,0.02,0.42,0
8086,2020-08-09 16:45:48+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.42,0.31,0.23,2
8087,2020-08-09 16:45:48+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
8088,2020-08-09 16:45:45+00:00,1.29E+18,1.29E+18,1,0.02,0.92,0.02,0.02,0.02,1
8089,2020-08-09 16:45:44+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
8090,2020-08-09 16:45:41+00:00,1.29E+18,1.29E+18,0,0.03,0.39,0.04,0.5,0.03,3
8091,2020-08-09 16:45:41+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.04,0.84,4
8092,2020-08-09 16:45:40+00:00,1.29E+18,1.29E+18,-1,0.02,0.15,0.02,0.43,0.38,3
8093,2020-08-09 16:45:39+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.72,0.21,0.02,2
8094,2020-08-09 16:45:39+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.9,0.03,3
8095,2020-08-09 16:45:37+00:00,1.29E+18,1.29E+18,1,0.02,0.31,0.53,0.12,0.02,2
8096,2020-08-09 16:45:34+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.94,0.02,3
8097,2020-08-09 16:45:27+00:00,1.29E+18,1.29E+18,1,0.12,0.76,0.09,0.02,0.02,1
8098,2020-08-09 16:45:19+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.56,0.32,0.04,2
8099,2020-08-09 16:45:14+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
8100,2020-08-09 16:44:50+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.05,0.8,4
8101,2020-08-09 16:44:43+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
8102,2020-08-09 16:44:41+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
8103,2020-08-09 16:44:32+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.31,0.58,0.03,3
8104,2020-08-09 16:44:09+00:00,1.29E+18,1.29E+18,-1,0.03,0.21,0.03,0.03,0.71,4
8105,2020-08-09 16:43:57+00:00,1.29E+18,1.29E+18,1,0.72,0.07,0.07,0.07,0.07,0
8106,2020-08-09 16:43:49+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
8107,2020-08-09 16:43:39+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.6,0.27,0.04,2
8108,2020-08-09 16:43:39+00:00,1.29E+18,1.29E+18,-1,0.34,0.03,0.45,0.16,0.03,2
8109,2020-08-09 16:43:15+00:00,1.29E+18,1.29E+18,0,0.38,0.42,0.07,0.07,0.07,1
8110,2020-08-09 16:43:14+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.44,0.36,0.07,2
8111,2020-08-09 16:43:01+00:00,1.29E+18,1.29E+18,0,0.38,0.5,0.04,0.04,0.04,1
8112,2020-08-09 16:42:53+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.7,0.2,0.03,2
8113,2020-08-09 16:42:25+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.84,0.04,0.04,2
8114,2020-08-09 16:42:25+00:00,1.29E+18,1.29E+18,1,0.05,0.79,0.05,0.05,0.05,1
8115,2020-08-09 16:42:23+00:00,1.29E+18,1.29E+18,-1,0.02,0.37,0.33,0.16,0.13,1
8116,2020-08-09 16:42:16+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.84,0.04,0.04,2
8117,2020-08-09 16:42:09+00:00,1.29E+18,1.29E+18,-1,0.79,0.05,0.05,0.05,0.05,0
8118,2020-08-09 16:41:54+00:00,1.29E+18,1.29E+18,0,0.05,0.53,0.32,0.05,0.05,1
8119,2020-08-09 16:41:54+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
8120,2020-08-09 16:41:54+00:00,1.29E+18,1.29E+18,-1,0.14,0.47,0.32,0.03,0.03,1
8121,2020-08-09 16:41:50+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.05,0.8,4
8122,2020-08-09 16:41:46+00:00,1.29E+18,1.29E+18,-1,0.23,0.03,0.03,0.45,0.26,3
8123,2020-08-09 16:41:38+00:00,1.29E+18,1.29E+18,-1,0.03,0.39,0.03,0.24,0.3,1
8124,2020-08-09 16:41:33+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.44,0.48,0.03,3
8125,2020-08-09 16:41:31+00:00,1.29E+18,1.29E+18,1,0.04,0.25,0.63,0.04,0.04,2
8126,2020-08-09 16:41:23+00:00,1.29E+18,1.29E+18,1,0.05,0.39,0.05,0.46,0.05,3
8127,2020-08-09 16:41:15+00:00,1.29E+18,1.29E+18,1,0.02,0.2,0.02,0.56,0.2,3
8128,2020-08-09 16:41:10+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.58,0.03,0.33,2
8129,2020-08-09 16:41:05+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.79,0.05,0.06,2
8130,2020-08-09 16:41:02+00:00,1.29E+18,1.29E+18,1,0.03,0.21,0.03,0.03,0.71,4
8131,2020-08-09 16:40:47+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
8132,2020-08-09 16:40:45+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.47,0.47,0.02,2
8133,2020-08-09 16:40:40+00:00,1.29E+18,1.29E+18,-1,0.03,0.6,0.03,0.03,0.29,1
8134,2020-08-09 16:40:28+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
8135,2020-08-09 16:40:26+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
8136,2020-08-09 16:40:12+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.54,0.36,0.03,2
8137,2020-08-09 16:40:05+00:00,1.29E+18,1.29E+18,-1,0.25,0.04,0.04,0.04,0.63,4
8138,2020-08-09 16:39:58+00:00,1.29E+18,1.29E+18,1,0.02,0.61,0.33,0.02,0.02,1
8139,2020-08-09 16:39:24+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.07,0.73,4
8140,2020-08-09 16:39:06+00:00,1.29E+18,1.29E+18,1,0.03,0.9,0.03,0.03,0.03,1
8141,2020-08-09 16:38:51+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
8142,2020-08-09 16:38:48+00:00,1.29E+18,1.29E+18,-1,0.37,0.05,0.05,0.05,0.48,4
8143,2020-08-09 16:38:47+00:00,1.29E+18,1.29E+18,-1,0.1,0.6,0.1,0.1,0.1,1
8144,2020-08-09 16:38:47+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.73,0.07,0.07,2
8145,2020-08-09 16:38:33+00:00,1.29E+18,1.29E+18,1,0.04,0.57,0.32,0.03,0.03,1
8146,2020-08-09 16:38:22+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.17,0.03,0.74,4
8147,2020-08-09 16:38:14+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.88,0.03,3
8148,2020-08-09 16:38:00+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.8,0.05,3
8149,2020-08-09 16:37:48+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
8150,2020-08-09 16:37:42+00:00,1.29E+18,1.29E+18,1,0.88,0.03,0.03,0.03,0.03,0
8151,2020-08-09 16:37:36+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.8,0.05,3
8152,2020-08-09 16:37:20+00:00,1.29E+18,1.29E+18,-1,0.03,0.66,0.03,0.03,0.25,1
8153,2020-08-09 16:37:15+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
8154,2020-08-09 16:37:10+00:00,1.29E+18,1.29E+18,0,0.03,0.88,0.03,0.03,0.03,1
8155,2020-08-09 16:36:52+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.86,0.03,0.04,2
8156,2020-08-09 16:36:48+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8157,2020-08-09 16:36:44+00:00,1.29E+18,1.29E+18,0,0.07,0.4,0.07,0.07,0.4,1
8158,2020-08-09 16:36:40+00:00,1.29E+18,1.29E+18,0,0.32,0.05,0.05,0.05,0.53,4
8159,2020-08-09 16:36:30+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
8160,2020-08-09 16:36:23+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
8161,2020-08-09 16:36:11+00:00,1.29E+18,1.29E+18,1,0.63,0.03,0.28,0.03,0.03,0
8162,2020-08-09 16:36:09+00:00,1.29E+18,1.29E+18,-1,0.07,0.73,0.07,0.07,0.07,1
8163,2020-08-09 16:36:04+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.36,0.05,0.49,4
8164,2020-08-09 16:36:00+00:00,1.29E+18,1.29E+18,-1,0.02,0.92,0.02,0.02,0.02,1
8165,2020-08-09 16:35:59+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.46,0.04,0.42,2
8166,2020-08-09 16:35:51+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.71,0.02,0.23,2
8167,2020-08-09 16:35:39+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
8168,2020-08-09 16:35:36+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
8169,2020-08-09 16:35:34+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
8170,2020-08-09 16:35:34+00:00,1.29E+18,1.29E+18,-1,0.04,0.84,0.04,0.04,0.04,1
8171,2020-08-09 16:35:25+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.73,0.07,3
8172,2020-08-09 16:35:12+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.53,0.03,0.39,2
8173,2020-08-09 16:35:10+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8174,2020-08-09 16:35:04+00:00,1.29E+18,1.29E+18,0,0.03,0.88,0.03,0.03,0.03,1
8175,2020-08-09 16:35:04+00:00,1.29E+18,1.29E+18,-1,0.15,0.79,0.02,0.02,0.02,1
8176,2020-08-09 16:35:04+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.53,0.35,0.04,2
8177,2020-08-09 16:35:00+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.29,0.59,0.04,3
8178,2020-08-09 16:34:54+00:00,1.29E+18,1.29E+18,1,0.2,0.17,0.02,0.46,0.15,3
8179,2020-08-09 16:34:47+00:00,1.29E+18,1.29E+18,1,0.03,0.88,0.03,0.03,0.03,1
8180,2020-08-09 16:34:46+00:00,1.29E+18,1.29E+18,0,0.72,0.07,0.07,0.07,0.07,0
8181,2020-08-09 16:34:33+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.44,0.36,0.07,2
8182,2020-08-09 16:34:30+00:00,1.29E+18,1.29E+18,0,0.73,0.07,0.07,0.07,0.07,0
8183,2020-08-09 16:34:28+00:00,1.29E+18,1.29E+18,1,0.91,0.02,0.02,0.02,0.02,0
8184,2020-08-09 16:34:26+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
8185,2020-08-09 16:34:14+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.05,0.8,4
8186,2020-08-09 16:34:07+00:00,1.29E+18,1.29E+18,1,0.8,0.05,0.05,0.05,0.05,0
8187,2020-08-09 16:33:58+00:00,1.29E+18,1.29E+18,1,0.38,0.02,0.31,0.27,0.02,0
8188,2020-08-09 16:33:55+00:00,1.29E+18,1.29E+18,0,0.03,0.24,0.67,0.03,0.03,2
8189,2020-08-09 16:33:52+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
8190,2020-08-09 16:33:48+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.9,0.03,3
8191,2020-08-09 16:33:47+00:00,1.29E+18,1.29E+18,1,0.72,0.03,0.18,0.03,0.03,0
8192,2020-08-09 16:33:00+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.88,0.03,3
8193,2020-08-09 16:32:56+00:00,1.29E+18,1.29E+18,0,0.05,0.53,0.32,0.05,0.05,1
8194,2020-08-09 16:32:42+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
8195,2020-08-09 16:32:36+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
8196,2020-08-09 16:32:19+00:00,1.29E+18,1.29E+18,1,0.02,0.32,0.4,0.02,0.23,2
8197,2020-08-09 16:32:11+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.43,0.45,4
8198,2020-08-09 16:32:06+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.21,0.7,0.03,3
8199,2020-08-09 16:32:05+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.44,0.36,0.07,2
8200,2020-08-09 16:31:59+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.44,0.36,0.07,2
8201,2020-08-09 16:31:40+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
8202,2020-08-09 16:31:39+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
8203,2020-08-09 16:31:36+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
8204,2020-08-09 16:31:33+00:00,1.29E+18,1.29E+18,-1,0.07,0.73,0.07,0.07,0.07,1
8205,2020-08-09 16:31:33+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
8206,2020-08-09 16:31:31+00:00,1.29E+18,1.29E+18,1,0.36,0.02,0.02,0.58,0.02,3
8207,2020-08-09 16:31:25+00:00,1.29E+18,1.29E+18,1,0.23,0.02,0.02,0.02,0.71,4
8208,2020-08-09 16:31:17+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.35,0.55,4
8209,2020-08-09 16:31:16+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.44,0.4,0.05,2
8210,2020-08-09 16:31:14+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.87,0.03,3
8211,2020-08-09 16:31:11+00:00,1.29E+18,1.29E+18,1,0.33,0.02,0.6,0.02,0.02,2
8212,2020-08-09 16:31:00+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.2,0.03,0.7,4
8213,2020-08-09 16:30:52+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
8214,2020-08-09 16:30:51+00:00,1.29E+18,1.29E+18,1,0.02,0.21,0.02,0.72,0.02,3
8215,2020-08-09 16:30:36+00:00,1.29E+18,1.29E+18,1,0.31,0.05,0.05,0.54,0.05,3
8216,2020-08-09 16:30:31+00:00,1.29E+18,1.29E+18,0,0.14,0.77,0.03,0.03,0.03,1
8217,2020-08-09 16:28:58+00:00,1.29E+18,1.29E+18,1,0.67,0.24,0.03,0.03,0.03,0
8218,2020-08-09 16:28:51+00:00,1.29E+18,1.29E+18,1,0.07,0.73,0.07,0.07,0.07,1
8219,2020-08-09 16:28:48+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.3,0.5,0.07,3
8220,2020-08-09 16:28:39+00:00,1.29E+18,1.29E+18,1,0.15,0.34,0.02,0.02,0.47,4
8221,2020-08-09 16:28:12+00:00,1.29E+18,1.29E+18,1,0.03,0.38,0.03,0.03,0.51,4
8222,2020-08-09 16:28:10+00:00,1.29E+18,1.29E+18,-1,0.05,0.3,0.55,0.05,0.05,2
8223,2020-08-09 16:28:08+00:00,1.29E+18,1.29E+18,1,0.28,0.02,0.23,0.45,0.02,3
8224,2020-08-09 16:27:59+00:00,1.29E+18,1.29E+18,1,0.8,0.05,0.05,0.05,0.05,0
8225,2020-08-09 16:27:55+00:00,1.29E+18,1.29E+18,-1,0.02,0.2,0.44,0.02,0.31,2
8226,2020-08-09 16:27:49+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
8227,2020-08-09 16:27:48+00:00,1.29E+18,1.29E+18,1,0.36,0.55,0.03,0.03,0.03,1
8228,2020-08-09 16:27:47+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
8229,2020-08-09 16:27:42+00:00,1.29E+18,1.29E+18,-1,0.04,0.84,0.04,0.04,0.04,1
8230,2020-08-09 16:27:24+00:00,1.29E+18,1.29E+18,1,0.02,0.33,0.02,0.47,0.16,3
8231,2020-08-09 16:27:19+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.84,0.04,0.04,2
8232,2020-08-09 16:27:16+00:00,1.29E+18,1.29E+18,1,0.15,0.02,0.22,0.02,0.59,4
8233,2020-08-09 16:27:04+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.73,0.07,0.07,2
8234,2020-08-09 16:26:56+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.07,0.73,4
8235,2020-08-09 16:26:53+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
8236,2020-08-09 16:26:34+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
8237,2020-08-09 16:26:11+00:00,1.29E+18,1.29E+18,1,0.14,0.18,0.2,0.33,0.15,3
8238,2020-08-09 16:26:08+00:00,1.29E+18,1.29E+18,-1,0.02,0.61,0.02,0.02,0.32,1
8239,2020-08-09 16:25:53+00:00,1.29E+18,1.29E+18,-1,0.11,0.54,0.02,0.02,0.32,1
8240,2020-08-09 16:25:51+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.84,0.04,0.04,2
8241,2020-08-09 16:25:48+00:00,1.29E+18,1.29E+18,1,0.89,0.03,0.03,0.03,0.03,0
8242,2020-08-09 16:25:46+00:00,1.29E+18,1.29E+18,-1,0.54,0.05,0.31,0.05,0.05,0
8243,2020-08-09 16:25:34+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.39,0.4,4
8244,2020-08-09 16:25:24+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
8245,2020-08-09 16:25:06+00:00,1.29E+18,1.29E+18,1,0.73,0.07,0.07,0.07,0.07,0
8246,2020-08-09 16:24:55+00:00,1.29E+18,1.29E+18,1,0.21,0.52,0.03,0.03,0.22,1
8247,2020-08-09 16:24:54+00:00,1.29E+18,1.29E+18,0,0.24,0.03,0.03,0.66,0.03,3
8248,2020-08-09 16:24:37+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.33,0.05,0.51,4
8249,2020-08-09 16:24:33+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
8250,2020-08-09 16:24:24+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8251,2020-08-09 16:24:23+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.41,0.51,4
8252,2020-08-09 16:24:21+00:00,1.29E+18,1.29E+18,1,0.02,0.28,0.54,0.02,0.14,2
8253,2020-08-09 16:24:14+00:00,1.29E+18,1.29E+18,1,0.07,0.39,0.07,0.4,0.07,3
8254,2020-08-09 16:24:09+00:00,1.29E+18,1.29E+18,0,0.03,0.23,0.36,0.37,0.03,3
8255,2020-08-09 16:24:09+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.57,0.34,0.03,2
8256,2020-08-09 16:24:08+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8257,2020-08-09 16:23:55+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8258,2020-08-09 16:23:55+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
8259,2020-08-09 16:23:43+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
8260,2020-08-09 16:23:41+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
8261,2020-08-09 16:23:40+00:00,1.29E+18,1.29E+18,-1,0.26,0.02,0.02,0.07,0.63,4
8262,2020-08-09 16:23:37+00:00,1.29E+18,1.29E+18,0,0.55,0.05,0.05,0.3,0.05,0
8263,2020-08-09 16:23:25+00:00,1.29E+18,1.29E+18,-1,0.6,0.1,0.1,0.1,0.1,0
8264,2020-08-09 16:23:22+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.24,0.03,0.66,4
8265,2020-08-09 16:23:08+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.1,0.83,0.02,3
8266,2020-08-09 16:23:07+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.45,0.07,0.34,2
8267,2020-08-09 16:23:00+00:00,1.29E+18,1.29E+18,1,0.03,0.32,0.2,0.03,0.42,4
8268,2020-08-09 16:23:00+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.42,0.39,0.15,2
8269,2020-08-09 16:22:50+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.05,0.8,4
8270,2020-08-09 16:22:48+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.04,0.83,4
8271,2020-08-09 16:22:36+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.67,0.25,3
8272,2020-08-09 16:22:27+00:00,1.29E+18,1.29E+18,1,0.02,0.62,0.02,0.33,0.02,1
8273,2020-08-09 16:22:16+00:00,1.29E+18,1.29E+18,1,0.31,0.02,0.02,0.28,0.36,4
8274,2020-08-09 16:22:05+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
8275,2020-08-09 16:21:58+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.4,0.4,0.07,2
8276,2020-08-09 16:21:51+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
8277,2020-08-09 16:21:45+00:00,1.29E+18,1.29E+18,-1,0.01,0.01,0.76,0.01,0.21,2
8278,2020-08-09 16:21:31+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.35,0.45,4
8279,2020-08-09 16:21:31+00:00,1.29E+18,1.29E+18,-1,0.05,0.28,0.05,0.05,0.57,4
8280,2020-08-09 16:21:27+00:00,1.29E+18,1.29E+18,-1,0.03,0.48,0.03,0.43,0.03,1
8281,2020-08-09 16:21:22+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.46,0.03,0.47,4
